open_time,open,high,low,close,volume,quote_volume_24h
1704236700000,63337.626494754775,63470.8404669314,63257.154496232186,63390.30154347528,656.3857613576274,10687199146.928106
1704237000000,63390.30154347528,63413.15937860544,63370.81103736585,63393.66783746744,395.9254614972643,10681884018.083017
1704237300000,63393.66783746744,63471.66670795608,63286.423712596225,63364.3865557184,619.8919914980117,10681861886.446424
1704237600000,63364.3865557184,63459.861321713,63290.72657630461,63386.17601244089,529.5760933455683,10685045186.877665
1704237900000,63386.17601244089,63455.65273105543,63338.927083842646,63408.38724589785,993.4310162927981,10711618469.642286
1704238200000,63408.38724589785,63534.60493603362,63327.582081008106,63453.74197285646,535.4614165061748,10713082024.330187
1704238500000,63453.74197285646,63629.96380484505,63339.07382707955,63515.18462519061,796.1178645048064,10750440841.99443
1704238800000,63515.18462519061,63630.14520238208,63360.21398136385,63475.10201022569,557.8504669060387,10747430209.97847
1704239100000,63475.10201022569,63623.05975895274,63357.4842067642,63505.38584029867,708.5914992941505,10767773505.830202
1704239400000,63505.38584029867,63679.143427629715,63384.5695753325,63558.22663532389,781.6305558419401,10780208331.180943
1704239700000,63558.22663532389,63701.97213025867,63319.85871210763,63463.38972057905,976.9494873204357,10803990589.355867
1704240000000,63463.38972057905,63632.100319267985,63343.17920529364,63511.79811021256,704.3440771049279,10827985721.449581
1704240300000,63511.79811021256,63640.71809033381,63418.77682350686,63547.64430221887,419.35844322266155,10827004550.805426
1704240600000,63547.64430221887,63642.38461356533,63470.30030547757,63565.01946946454,888.816987470785,10866222604.851017
1704240900000,63565.01946946454,63704.92950533765,63350.00258251482,63489.74693949006,322.0993593394696,10856370721.334167
1704241200000,63489.74693949006,63663.72418842165,63392.28163507442,63566.14160791069,313.2561572546288,10859728418.349407
1704241500000,63566.14160791069,63635.79968891328,63451.13949932377,63520.74783618666,783.3501826429679,10889634998.223326
1704241800000,63520.74783618666,63620.33977135366,63393.38391071384,63492.93223478264,944.3646649280474,10910952367.389238
1704242100000,63492.93223478264,63680.622776496326,63364.76534732411,63552.335976593626,343.5969002101024,10907419935.09963
1704242400000,63552.335976593626,63662.3602569635,63360.95144100371,63470.83462305462,527.5346740982384,10909720615.248001
1704242700000,63470.83462305462,63558.63150477021,63400.58731560164,63488.36479553335,519.626819116472,10905413960.515474
1704243000000,63488.36479553335,63647.04080025043,63253.392748732615,63411.87758953645,539.6289123772923,10912893472.597246
1704243300000,63411.87758953645,63526.121192935374,63254.89388434717,63369.060347686805,804.6471929291049,10934405579.418228
1704243600000,63369.060347686805,63457.03594263945,63292.3817029659,63380.34364475842,727.053606055126,10938999152.37795
1704243900000,63380.34364475842,63487.11901316675,63198.34527796284,63304.993706108704,690.6606555651829,10953298468.075987
1704244200000,63304.993706108704,63461.50283402114,63078.71748330587,63235.05369832496,508.33019569383555,10971268331.18804
1704244500000,63235.05369832496,63321.99477182494,63089.62774987042,63176.48830255037,793.4917818181377,10981733147.414934
1704244800000,63176.48830255037,63269.632686764344,63029.35793523622,63122.422607582695,953.5902623395605,11011044401.010775
1704245100000,63122.422607582695,63227.20035721889,63053.38423229881,63158.1229357047,385.31187401290055,11004020368.103851
1704245400000,63158.1229357047,63224.237138303404,63104.36681361724,63170.47050675959,986.1123761249536,11033709899.599768
1704245700000,63170.47050675959,63332.23963227189,63047.124481498715,63208.81872865868,863.2310837695992,11048208074.410831
1704246000000,63208.81872865868,63305.88015381347,63049.250701782206,63146.21599619837,799.8989012488767,11072489598.119629
1704246300000,63146.21599619837,63245.17958836308,62994.52207747042,63093.402900246554,479.5107828314375,11087051199.946976
1704246600000,63093.402900246554,63149.831504541515,63008.48886128093,63064.89196636151,677.0045465960569,11111432184.99761
1704246900000,63064.89196636151,63243.34820502381,62943.06957142714,63121.41662146416,396.0910683606461,11093936309.857246
1704247200000,63121.41662146416,63171.91375476133,62099.985857695625,63045.6709215184,1669.4643988566522,11160871448.599356
1704247500000,63045.6709215184,63437.46321142084,62988.92981768904,63361.42949602561,2002.8505684037937,11260017746.825144
1704247800000,63361.42949602561,63444.81742548175,63255.8604494654,63339.21914860116,336.7437747876239,11257873016.486557
1704248100000,63339.21914860116,63451.84771288389,63181.23493701902,63293.782707107566,370.38143334414355,11263874449.330746
1704248400000,63293.782707107566,63350.07180673773,63259.11792538513,63315.39518827698,685.2467960457317,11271807061.02356
1704248700000,63315.39518827698,63460.722127779525,63220.9799783277,63366.23111186892,954.5224690173061,11294215695.136662
1704249000000,63366.23111186892,63496.02682799878,63276.87263467923,63406.61140688789,439.6191822673212,11308399011.764961
1704249300000,63406.61140688789,63555.440883325144,63313.67841699089,63462.42608768185,752.1285425231889,11321962345.729818
1704249600000,63462.42608768185,63570.6740046548,63398.57176138693,63506.77505552338,701.8933472227613,11327610738.997087
1704249900000,63506.77505552338,63602.08392892704,63384.007381005664,63479.274983207804,955.6685658254382,11367585588.228466
1704250200000,63479.274983207804,63592.66765324027,63409.58689300303,63522.93163638879,917.5714812153832,11394916500.562523
1704250500000,63522.93163638879,63703.439089056155,63245.00042584504,63425.23024918909,998.0202621619569,11442780730.223988
1704250800000,63425.23024918909,63531.93239833862,63262.30953977301,63368.91695138864,955.626121344434,11480322297.469225
1704251100000,63368.91695138864,63552.76074199441,63235.50185879896,63419.2397013364,913.7202175425464,11494873241.009037
1704251400000,63419.2397013364,63606.92393173694,63100.16872316878,63287.46297074419,375.1104835414766,11501985796.652233
1704251700000,63287.46297074419,63426.8526367777,63200.6698967677,63339.987530083345,992.3696290621064,11536840737.10518
1704252000000,63339.987530083345,63422.02516928774,63226.16276096186,63308.15917623945,956.9923512186107,11553667155.435362
1704252300000,63308.15917623945,63407.99530907272,63234.147651630876,63333.953629002346,434.96797879166684,11562610947.53893
1704252600000,63333.953629002346,63474.30814923614,63078.516665072755,63218.61558440076,621.2401297226528,11572532412.333988
1704252900000,63218.61558440076,63333.92536273004,63014.926744317956,63130.075026036415,815.6325268445798,11609240280.089363
1704253200000,63130.075026036415,63209.29858236724,63062.65009159672,63141.86106006713,830.0979251802928,11617364910.063892
1704253500000,63141.86106006713,63324.956346204,62853.47548323723,63036.26456648615,927.9299332487826,11639948748.849548
1704253800000,63036.26456648615,63121.76802190312,62967.72960587046,63053.214632655516,360.71643889384916,11637256458.356441
1704254100000,63053.214632655516,63093.52098701585,62999.20259221124,63039.500179697374,398.4283129440089,11644540293.225533
1704254400000,63039.500179697374,63150.78373365204,62848.44615657462,62959.588642789146,482.5496939458107,11639459885.18973
1704254700000,62959.588642789146,63126.402630980134,62695.75776767322,62862.31402280623,967.8243758584388,11685637775.4069
1704255000000,62862.31402280623,63014.839493687934,62624.573290309476,62776.89149693142,308.0050139359176,11686844394.780859
1704255300000,62776.89149693142,62861.52047552409,62672.4035562382,62757.00572699828,343.48703226037526,11669269432.212217
1704255600000,62757.00572699828,62914.17342156302,62478.63114664906,62635.49453041359,583.791629077878,11663211283.742308
1704255900000,62635.49453041359,62765.18250502616,62456.02837870279,62585.61307281514,792.4899245715792,11669089539.539738
1704256200000,62585.61307281514,62693.56844372648,62391.18711018122,62498.99306824409,941.2912700954447,11709044575.113039
1704256500000,62498.99306824409,62647.88995366849,62260.01039383652,62408.69214738107,453.39002065474074,11717457822.889257
1704256800000,62408.69214738107,62553.85678848863,62142.598676673115,62287.48137760073,823.4143860055996,11754084584.168497
1704257100000,62287.48137760073,62364.57156543179,62176.88239304721,62253.93105727774,684.4641561728554,11771738031.298872
1704257400000,62253.93105727774,62366.06904023052,62082.36821960112,62194.39896742249,764.8661075377647,11780431412.105032
1704257700000,62194.39896742249,62332.67992656907,61948.98381467964,62087.02604443865,828.3176848074057,11801726604.086012
1704258000000,62087.02604443865,62133.47852282176,62054.544905009636,62100.99007803845,612.7235842475384,11821815270.16007
1704258300000,62100.99007803845,62137.613600724966,62045.99437955435,62082.60706101531,694.9181055914323,11849152286.715332
1704258600000,62082.60706101531,62274.56732185003,61752.33145189592,61943.862713330775,653.840939264817,11857734145.713465
1704258900000,61943.862713330775,62011.66573781402,61831.832822570126,61899.58738379775,529.6823464195445,11874041037.544483
1704259200000,61899.58738379775,61975.35650371671,61769.13033635005,61844.83243264841,443.7810398775531,11863863742.909294
1704259500000,61844.83243264841,61907.789774748315,61738.08046771277,61800.99318194975,657.2627478229842,11887497682.470865
1704259800000,61800.99318194975,61849.75497109487,61749.459071211284,61798.21867123128,659.2734902411491,11911499687.556349
1704260100000,61798.21867123128,61883.654470635636,61644.0834605712,61729.42415181731,623.6648140172465,11916854702.70695
1704260400000,61729.42415181731,61800.00571027882,61654.189441632545,61724.76567357986,577.1640969672802,11919880847.865814
1704260700000,61724.76567357986,61796.020123127244,61649.84749021465,61721.09770549651,704.8178855413248,11945405974.146566
1704261000000,61721.09770549651,61906.19240221564,61389.21170628047,61573.86486812102,344.63193847845827,11929746679.215012
1704261300000,61573.86486812102,61710.520488565366,61464.876589334686,61601.48332397379,348.31340231221964,11929146377.851267
1704261600000,61601.48332397379,61647.57717345497,61571.10717517141,61617.19327795764,586.2068550734738,11897647468.131813
1704261900000,61617.19327795764,61701.659111233734,61517.23210330804,61601.67666616471,984.8332994468707,11869452657.649652
1704262200000,61601.67666616471,61684.09565212355,61480.28524228219,61562.652015829255,994.9996190066153,11901221520.43996
1704262500000,61562.652015829255,61727.61629233756,61309.51625097495,61474.243626936695,934.7371180672008,11938591411.294874
1704262800000,61474.243626936695,61627.20283137924,61231.20914819242,61383.94366976299,763.2547766878276,11941717178.869558
1704263100000,61383.94366976299,61505.14512050424,61202.077375929286,61323.15880809602,543.4389209974051,11934498547.671438
1704263400000,61323.15880809602,61502.816768512916,61016.01776756177,61195.3011444196,670.1897776808065,11940143658.8891
1704263700000,61195.3011444196,61251.37325862714,61111.77426938412,61167.821204234504,302.43130646143544,11939403351.054539
1704264000000,61167.821204234504,61359.56062586477,60818.97021960233,61010.21560358142,771.449900443597,11945216608.962345
1704264300000,61010.21560358142,61123.81363155444,60834.28193414357,60947.76367969853,876.3523061630491,11949577160.429527
1704264600000,60947.76367969853,61102.6889687231,60675.718318823696,60830.34513747804,492.95480945658915,11944132418.890919
1704264900000,60830.34513747804,60911.3916810633,60757.281545481645,60838.31851221185,378.9912471365341,11944176332.22447
1704265200000,60838.31851221185,60897.200683434705,60763.344494675825,60822.21107636861,836.2374272597324,11966942229.274643
1704265500000,60822.21107636861,60838.79706118454,60802.346377603324,60818.9314680826,444.2571352951499,11950217146.879623
1704265800000,60818.9314680826,60980.39064240368,60511.01723036973,60672.086567911996,718.4494277120868,11949521170.056658
1704266100000,60672.086567911996,60725.3338050589,60581.30343501661,60634.51770085024,818.3787549359031,11982948875.99451
1704266400000,60634.51770085024,60756.71819283203,60419.48195383965,60541.49497136398,452.0884471242874,11985449642.033113
1704266700000,60541.49497136398,60567.4874280976,60505.72320478912,60531.71146113975,652.7270942586542,11998573465.314037
1704267000000,60531.71146113975,60717.89147959312,60231.06803875395,60416.89491094864,812.0622381812128,12001102152.153599
1704267300000,60416.89491094864,60582.26435858496,60141.88950232798,60306.95803744516,770.7723310058395,12027092035.751497
1704267600000,60306.95803744516,60450.982415898565,60053.07186505275,60196.833244752175,400.2823039143301,12008877868.677124
1704267900000,60196.833244752175,60274.14742484979,60070.27486721972,60147.525718887424,510.3506676301937,12011822224.182972
1704268200000,60147.525718887424,60386.11456271455,59751.46604363393,59989.427755925,915.799723674718,12023207509.184015
1704268500000,59989.427755925,60051.7823499551,59921.78551937786,59984.13461157407,599.0404076061805,12041713261.023132
1704268800000,59984.13461157407,60146.95568885908,59740.69509644711,59903.29674724142,959.1104868823383,12059190040.710087
1704269100000,59903.29674724142,60021.60337346569,59735.24932770316,59853.457523444624,523.1141201214185,12057301788.181292
1704269400000,59853.457523444624,59972.420572296316,59638.410898290495,59757.18259379967,563.5221319549923,12047914106.491419
1704269700000,59757.18259379967,59839.28164778509,59638.941026786124,59720.99035706858,894.5386525820284,12075411610.833265
1704270000000,59720.99035706858,59901.775394768956,59422.4307094632,59602.85814195921,864.0433119544208,12086897304.124456
1704270300000,59602.85814195921,59663.78701816843,59533.1537131053,59594.0736093475,977.4503319826387,12107581020.73103
1704270600000,59594.0736093475,59688.94405274245,59425.95768585457,59520.711340606926,470.00096126271,12112157592.6185
1704270900000,59520.711340606926,59715.94940407998,59188.78007925048,59383.568290176714,945.5582731578556,12140606704.483946
1704271200000,59383.568290176714,59424.83302065023,59319.520396029984,59360.76928382379,807.2092986150413,12166387835.872005
1704271500000,59360.76928382379,59532.15485810392,59049.39892513552,59220.3791670543,771.5703444442049,12177996146.548256
1704271800000,59220.3791670543,59361.74755993178,59011.73081109825,59152.93821177005,431.71430575292874,12185104727.300669
1704272100000,59152.93821177005,59256.024779611056,59010.07883702224,59113.09597129072,691.1953333907691,12209445761.352661
1704272400000,59113.09597129072,59277.124806523905,58858.788873440004,59022.56650472742,533.0750175731749,12203698850.067019
1704272700000,59022.56650472742,59041.92283110157,58996.746527350966,59016.100733288986,956.0118342415734,12228692974.45725
1704273000000,59016.100733288986,59042.42592436313,58983.56459660032,59009.8870159343,999.7004049124682,12259684538.567492
1704273300000,59009.8870159343,59131.25482997431,58796.32185725712,58917.49965479934,723.0810738551468,12255293210.776983
1704273600000,58917.49965479934,59135.365869664216,58558.77388673292,58776.117295306074,686.4555047834701,12248025548.068983
1704273900000,58776.117295306074,58855.71357797043,58655.584049812904,58735.124819305296,673.5550891913841,12251914970.415207
1704274200000,58735.124819305296,58880.24709935193,58475.34670239236,58620.18499002142,658.9715780166414,12261730190.444914
1704274500000,58620.18499002142,58729.914147766285,58419.557699120676,58529.116388605646,986.9229197926037,12284212751.380674
1704274800000,58529.116388605646,58696.228530817374,58265.85171681593,58432.68853854469,940.0313492282423,12288960198.191423
1704275100000,58432.68853854469,58587.60319536145,58163.87299855315,58318.484882716584,693.767309225048,12282436174.196121
1704275400000,58318.484882716584,58481.09838807663,58015.52598790973,58177.74706417882,482.54187693683866,12288789716.735996
1704275700000,58177.74706417882,58246.29517984908,58092.73767747395,58161.2663747194,592.3046514886215,12278287240.78126
1704276000000,58161.2663747194,58349.51003671077,57819.93086643816,58007.677425321606,565.8878423188079,12265572644.141016
1704276300000,58007.677425321606,58089.31860437856,57890.802244823084,57972.393764942426,758.2255762847153,12264392087.701616
1704276600000,57972.393764942426,58063.579522093205,57819.615180161316,57910.703904288486,875.1143577846494,12277286337.778484
1704276900000,57910.703904288486,57980.164281933525,57827.97439746255,57897.41884047916,643.4169078065477,12265233173.00326
1704277200000,57897.41884047916,58116.75826560017,57526.12974781435,57744.89133551318,418.4859976021272,12270405461.52477
1704277500000,57744.89133551318,57847.350724515214,57585.46013063536,57687.818252268065,941.8295727860567,12297807626.132896
1704277800000,57687.818252268065,57832.221025238934,57455.201145323066,57599.38254814523,341.1124361065111,12289140390.815666
1704278100000,57599.38254814523,57846.140422259465,57176.66682533953,57422.66764631237,961.6316778406288,12295985276.910099
1704278400000,57422.66764631237,57554.2823308622,57223.74588568775,57355.205945752125,588.6745556909149,12280437177.546652
1704278700000,57355.205945752125,57420.562678679526,57251.93546524109,57317.24894585226,795.0186945924219,12291695661.88588
1704279000000,57317.24894585226,57545.30122484321,56908.11585861663,57135.44478024028,561.2404848807682,12272673460.143122
1704279300000,57135.44478024028,57270.042034884886,56923.57422056472,57057.98900819056,731.5635527590366,12272667637.044584
1704279600000,57057.98900819056,57203.758260065566,56811.52320438734,56957.034542213245,304.6286498945112,12267599082.297531
1704279900000,56957.034542213245,57058.87171675834,56765.721860841295,56867.39876977782,670.5923527891555,12254334929.187893
1704280200000,56867.39876977782,57082.76147131084,56515.270809028065,56730.11359746096,311.999818321699,12235861149.653173
1704280500000,56730.11359746096,56833.21139942565,56581.23292981507,56684.24737734633,864.3173892632002,12251241230.339024
1704280800000,56684.24737734633,56732.80505092067,56605.77390340817,56654.30592810852,367.41972317598595,12249232014.45284
1704281100000,56654.30592810852,56838.47032848859,56310.87592968184,56494.52092188314,668.5191897801514,12254411041.674055
1704281400000,56494.52092188314,56570.88126188264,56371.285449711955,56447.58234558295,577.82749574865,12239569491.430813
1704281700000,56447.58234558295,56608.68196214043,56164.52480798157,56325.27536427869,695.5015277135783,12258313404.186218
1704282000000,56325.27536427869,56370.08539659048,56262.200663240044,56306.99615337647,778.8291378292698,12257055488.551794
1704282300000,56306.99615337647,56405.2738851932,56165.948742888395,56264.151694366265,900.753411314831,12256654998.312325
1704282600000,56264.151694366265,56339.94941545105,56130.20040326525,56205.91967556538,565.4848155678711,12266045176.056751
1704282900000,56205.91967556538,56314.51694910519,56003.931894665635,56112.34837607422,306.61512085789144,12238914000.32475
1704283200000,56112.34837607422,56157.23825477507,55204.33835465258,56045.013558022925,1599.8867144902335,12274744670.331858
1704283500000,56045.013558022925,56393.30082150284,55994.5730458207,56325.709969539384,2105.9386797111,12345237003.74527
1704283800000,56325.709969539384,56488.04226164924,56070.5690460547,56232.63308795451,366.753284829511,12316131043.18671
1704284100000,56232.63308795451,56346.535767519745,56019.1477325716,56132.84829185486,447.99193911918303,12303421783.728497
1704284400000,56132.84829185486,56246.71737486097,55976.20877594961,56089.99092002819,632.8502013516913,12307518431.20089
1704284700000,56089.99092002819,56287.77511985349,55711.284959778495,55908.42893679428,947.9093670566463,12334946897.341736
1704285000000,55908.42893679428,55995.85251777303,55782.62950405702,55869.992983030046,323.0312461074303,12326856783.94914
1704285300000,55869.992983030046,55936.2095931789,55769.85831752632,55836.03468060241,973.028432913204,12330366588.488674
1704285600000,55836.03468060241,55989.26763851403,55591.39101195726,55744.37241762732,798.8979799645517,12324428387.777475
1704285900000,55744.37241762732,55884.22111553167,55481.28045907381,55620.819192817435,413.7151755002941,12316786030.685194
1704286200000,55620.819192817435,55837.73974578165,55254.3963283074,55470.73154116223,572.4096251571511,12316205380.079372
1704286500000,55470.73154116223,55544.883317692846,55355.658466372224,55429.75546719328,828.9264851646246,12313955728.737602
1704286800000,55429.75546719328,55673.81185064291,55019.21423327681,55262.534344627355,806.9144990660204,12323657670.53617
1704287100000,55262.534344627355,55445.552796851305,54972.51777247557,55155.18069088658,337.58750236317553,12315412391.915413
1704287400000,55155.18069088658,55339.86232462529,54852.75274866313,55037.038796023866,538.4149225325741,12297502421.235392
1704287700000,55037.038796023866,55174.64635689665,54836.05303632215,54973.50173727312,577.6921345162716,12299408374.183256
1704288000000,54973.50173727312,55049.61175554805,54834.31819797172,54910.340770801835,491.3289200401581,12275146590.155985
1704288300000,54910.340770801835,54981.10065721989,54812.16548394871,54882.889996088,549.0678383940935,12247918118.288872
1704288600000,54882.889996088,54958.65482566455,54770.828367265814,54846.543020504876,775.7864006617112,12257518952.9577
1704288900000,54846.543020504876,54946.059991492635,54664.26885121528,54763.63538945269,733.0311231819214,12246946065.124609
1704289200000,54763.63538945269,54882.09451183431,54584.66394841889,54702.99189296102,357.426606771204,12238798856.302414
1704289500000,54702.99189296102,54927.31290275097,54312.69095316006,54536.32852510358,743.7306173741356,12239150314.701834
1704289800000,54536.32852510358,54638.756897561245,54363.23657517946,54465.53197985029,374.5856423978828,12207194889.976088
1704290100000,54465.53197985029,54687.70516739269,54053.006309349454,54274.39983982715,551.9422481428276,12208432089.03768
1704290400000,54274.39983982715,54441.68214739512,53959.77572527776,54126.602497999345,431.17424846951405,12196211736.31926
1704290700000,54126.602497999345,54292.18522668662,53842.65699442758,54007.87651961491,585.6309225581963,12191619673.05897
1704291000000,54007.87651961491,54228.95411165916,53600.226761425176,53820.53749382995,365.1449823219119,12191413046.23754
1704291300000,53820.53749382995,53947.02352087552,53599.50548508268,53725.768792008006,569.6665421771886,12163279138.261427
1704291600000,53725.768792008006,53905.86561018566,53401.80598713494,53581.41892294652,359.28966184996574,12126360070.707695
1704291900000,53581.41892294652,53696.75189333401,53419.771938523256,53535.00500384543,984.7211448097211,12128545255.266008
1704292200000,53535.00500384543,53656.235008432,53314.37195192181,53435.37634744247,566.5124164421202,12106678091.727612
1704292500000,53435.37634744247,53634.6312377202,53067.49406441929,53266.11780742859,645.1867595475493,12093959197.697025
1704292800000,53266.11780742859,53485.73278842888,52866.07228065396,53084.940270829764,594.771637840767,12104423884.562374
1704293100000,53084.940270829764,53214.3519013618,52841.91169162989,52971.04566740215,476.189816452232,12088992927.520643
1704293400000,52971.04566740215,53173.154418328406,52617.731926085085,52819.26155123153,715.664478627355,12104295718.887352
1704293700000,52819.26155123153,52996.407785151736,52482.84912488134,52659.45941137599,513.2605970258799,12111455457.021576
1704294000000,52659.45941137599,52731.662360278,52546.6344347557,52618.781609114805,734.1345315122826,12113100101.462294
1704294300000,52618.781609114805,52713.96559756548,52459.86099325105,52554.929477305945,534.3153566228699,12098358626.503923
1704294600000,52554.929477305945,52681.97611890823,52365.703545129654,52492.59950984748,981.9577635532248,12121903644.748274
1704294900000,52492.59950984748,52692.88440217408,52123.37436058475,52323.0121945163,963.0952454112813,12128713455.765673
1704295200000,52323.0121945163,52512.426803450675,51974.95080195284,52163.789006804785,975.2022361663558,12133907408.670864
1704295500000,52163.789006804785,52231.37775726054,52057.338330378574,52124.876662012924,786.470437370477,12154161813.30379
1704295800000,52124.876662012924,52285.244564392444,51850.93748922301,52010.954898798096,469.69700774640114,12119293030.101624
1704296100000,52010.954898798096,52204.25734335752,51686.202557408425,51879.01463651919,575.0545908176218,12111461260.270355
1704296400000,51879.01463651919,52097.22816752247,51488.79234734585,51706.27931899116,714.5589239752699,12119768902.79385
1704296700000,51706.27931899116,51864.43028033256,51442.939961420445,51600.76820210224,685.069409898231,12122659772.664341
1704297000000,51600.76820210224,51682.223488854936,51476.829025530424,51558.21714257079,795.8569358792445,12113227500.93444
1704297300000,51558.21714257079,51708.97125211347,51285.40313288306,51435.79929767469,784.98469552704,12133679011.108747
1704297600000,51435.79929767469,51558.91809767903,51249.111677895475,51372.07795192121,586.399113171431,12052538216.943115
1704297900000,51372.07795192121,51534.608683304934,51096.69203473349,51258.864582206494,469.41481736955916,11949647267.035595
1704298200000,51258.864582206494,51401.87062777944,51027.34653901267,51170.104955941046,852.3537342540441,11948370846.66562
1704298500000,51170.104955941046,51419.83261303866,50742.58869269019,50991.444425139394,635.4642898408383,11929659560.429518
1704298800000,50991.444425139394,51160.9736539221,50694.01040744052,50863.112977760255,944.274529134807,11957626121.72587
1704299100000,50863.112977760255,50990.37556445738,50652.1521551834,50779.20479853834,853.5046419344815,11943110003.206951
1704299400000,50779.20479853834,50978.58569928118,50445.69498735628,50644.54716457029,675.8341902172115,11936014401.39647
1704299700000,50644.54716457029,50752.08495240384,50444.96101408351,50552.30293205028,838.2678335440283,11952025660.695063
1704300000000,50552.30293205028,50673.35609291167,50342.05698178996,50462.89604783648,752.8998935883831,11934910902.845482
1704300300000,50462.89604783648,50714.91964455122,50029.41508554505,50280.52789270982,774.23032710493,11939904586.02374
1704300600000,50280.52789270982,50464.3776480633,49968.76824884953,50152.14858781487,976.0017443996798,11932357398.422718
1704300900000,50152.14858781487,50286.488723042414,49894.46482124877,50028.47367446644,481.11685928255883,11916914097.355122
1704301200000,50028.47367446644,50181.2138490322,49764.48530068499,49916.884787141,706.3628068668029,11911632535.764408
1704301500000,49916.884787141,50055.49738430738,49676.62825941167,49814.9578188473,573.7939180742519,11918467329.614508
1704301800000,49814.9578188473,49932.61840333958,49624.95561409255,49742.44492654797,650.3260471338142,11909017934.08187
1704302100000,49742.44492654797,49890.28964344517,49458.57564747144,49606.014866334546,373.1845506042432,11880755629.560219
1704302400000,49606.014866334546,49798.91610136618,49287.87150948786,49480.283818438926,381.2485365712823,11862910646.593172
1704302700000,49480.283818438926,49546.3556408405,49366.512163473955,49432.52020635262,518.323240728279,11868274623.655418
1704303000000,49432.52020635262,49574.60509738996,49170.852805486065,49312.592987295946,638.048199145572,11838236531.390156
1704303300000,49312.592987295946,49465.169066055154,49043.59320649046,49195.80794542414,787.7342858665663,11817636839.17871
1704303600000,49195.80794542414,49363.31640656304,48888.8327631101,49055.86472687728,867.1301558430887,11826040203.617365
1704303900000,49055.86472687728,49285.42802514712,48657.33244477829,48886.10131307703,753.5789420943995,11803226002.892002
1704304200000,48886.10131307703,48992.48374642672,48692.94446772308,48799.13765699114,988.7303294117945,11799234401.279415
1704304500000,48799.13765699114,48969.55913046978,48478.79574113368,48648.691811831835,412.0949978507515,11767187528.53005
1704304800000,48648.691811831835,48818.45694223852,48375.208038040226,48544.60996302499,462.29888318798726,11746631456.360939
1704305100000,48544.60996302499,48691.672790075114,48271.3217520683,48418.001025345526,748.3352136620547,11723318674.713547
1704305400000,48418.001025345526,48551.92630822514,48161.86914147038,48295.45546055383,729.8748561603438,11715208763.984753
1704305700000,48295.45546055383,48495.888854744684,47939.21793403954,48139.00202296492,572.1850462489949,11696077981.96784
1704306000000,48139.00202296492,48243.37820921406,47951.944623250674,48056.14114848266,826.6278467523441,11685394493.033026
1704306300000,48056.14114848266,48137.27502212079,47907.20717786434,47988.22639003989,371.2264341089997,11660299141.669687
1704306600000,47988.22639003989,48067.48872497573,47850.16289333153,47929.32794548385,528.1894381191729,11647701684.983135
1704306900000,47929.32794548385,48072.600752983715,47667.81202052753,47810.730309886974,903.8455832201151,11632490888.332256
1704307200000,47810.730309886974,47965.377848043834,47548.01556364824,47702.312415665714,717.8795804980955,11611033326.770864
1704307500000,47702.312415665714,47841.83753155619,47466.686336635765,47605.92954099875,543.547246205728,11598906497.079481
1704307800000,47605.92954099875,47713.62747369491,47435.46532742092,47543.02094326727,869.6167779826537,11584857134.980831
1704308100000,47543.02094326727,47652.391638601905,47350.94855838391,47460.128563327984,730.1391609990437,11598048814.070732
1704308400000,47460.128563327984,47648.61105788035,47100.96475806502,47288.766708530355,382.5031568631597,11560429517.124676
1704308700000,47288.766708530355,47448.21304371182,46990.189633389375,47149.16526612018,785.405579201512,11550989540.978899
1704309000000,47149.16526612018,47292.542308994016,46895.83992737629,47038.88160598698,396.50710897419026,11545634902.20254
1704309300000,47038.88160598698,47186.88839708957,46763.16408296151,46910.76776672828,744.8511494410446,11527377252.422201
1704309600000,46910.76776672828,47040.7965554734,46696.64964794782,46826.44470729982,999.9296867941645,11539420971.505957
1704309900000,46826.44470729982,46967.09695183661,46582.33104404116,46722.67158602352,398.2075745684579,11512575821.45276
1704310200000,46722.67158602352,46894.67112220921,46413.809105558124,46585.30294844444,337.5278838415858,11465952953.707104
1704310500000,46585.30294844444,46726.0417091779,46314.073643797754,46454.41698522308,395.5743002637471,11431973841.787027
1704310800000,46454.41698522308,46584.51150438599,46257.43561352745,46387.342291563815,653.8066138114693,11400965940.388844
1704311100000,46387.342291563815,46546.40426073313,46116.99225154864,46275.67130144061,590.9413046918784,11379721346.038837
1704311400000,46275.67130144061,46375.70522699738,46112.13403446064,46212.03038771977,357.8694380505268,11343271623.748623
1704311700000,46212.03038771977,46439.31062945167,45809.78106326125,46036.19651796502,504.4629366910946,11305292711.024734
1704312000000,46036.19651796502,46216.68614005774,45714.67895106781,45894.61348237281,417.74628420560157,11303220846.318007
1704312300000,45894.61348237281,46060.821935014494,45612.68919646569,45778.47705823872,836.1436884605835,11315473550.945179
1704312600000,45778.47705823872,45897.11201463109,45556.84959185268,45675.21694959886,379.94465595127815,11298845876.505375
1704312900000,45675.21694959886,45801.724051642435,45476.662239150995,45602.969235984594,556.8032404737946,11268220847.29507
1704313200000,45602.969235984594,45680.10286922659,45460.21082630811,45537.23327263018,803.2861687910304,11261762949.47907
1704313500000,45537.23327263018,45703.904979910454,45267.46202543565,45433.75498985393,371.6915072142488,11236401973.831486
1704313800000,45433.75498985393,45548.47093413238,45254.536863016605,45369.089533118546,508.39625457202555,11199265930.99168
1704314100000,45369.089533118546,45444.276212944096,45252.34371475736,45327.461407512994,544.0038837756197,11173459745.014534
